author_id,author_language,author_source_id,author_display_name,author_canonical_name,author_agent_kind,author_historicity_status,author_period,author_date_range,author_region,author_cultural_context,author_bio,author_prominence_score,author_prominence_tier,author_confidence,author_notes,author_generator_models,author_generator_run_id,work_count,word_count,representative_titles
tlg0876,grc,tlg0876,Phrynichus II,Phrynichus II,person,historical,5th century BCE,c. 480–430 BCE,"Athens, Greece",Classical Athenian drama,"Phrynichus II was an Athenian comic poet of the Old Comedy, contemporary with Aristophanes, known only from title fragments and brief testimonia.",5,obscure,low,Very fragmentary survival; almost nothing known of his life beyond testimonia.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,2,Tituli
tlg1608,grc,tlg1608,Phrynichus (Attic.),Phrynichus Atticista,person,historical,Roman Imperial,2nd c. CE,Bithynia (Arabissus?),Greek (Second Sophistic),"Atticist grammarian and lexicographer, author of the *Praeparatio Sophistica* and *Eclogae*. He compiled word-lists and usage guides to promote Attic Greek purity during the Second Sophistic.",50,common,high,"The parenthetical 'Attic.' designates Phrynichus the Atticist, distinguishing him from the comic poet Phrynichus. Multiple manuscript families of his works survive.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,5,38048,Praeparatio sophistica (epitome) | Eclogae | Praeparatio sophistica (fragmenta) | Eclogae (familia q) | Eclogae (familia T)
tlg0496,grc,tlg0496,Phrynichus (Comic.),Phrynichus (Comic.),person,historical,Classical,c. 5th century BCE,"Athens, Greece",Greek (Athenian),"Athenian comic poet of Old Comedy, contemporary with Aristophanes; known from fragments and ancient references.",40,common,high,Distinct from the tragic poet Phrynichus; his comedies survive only in fragments.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,5,1048,Fragmenta | Fragmentum | Tituli
tlg0303,grc,tlg0303,Phrynichus (Trag.),Phrynichus (tragedian),person,historical,Archaic/Classical transition,c. 540–470 BCE,Athens,Ancient Greek,"An early Athenian tragedian, known as a predecessor of Aeschylus. He reportedly introduced the first female characters into tragedy and was celebrated for his lyrical style. Only a few fragments survive of his plays, such as the Capture of Miletus and the Phoenician Women.",30,specialist,medium,"The label '(Trag.)' distinguishes him from other literary figures named Phrynichus. The surviving fragments preserve only about 200 words, so reconstruction of his work is highly speculative.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,200,Fragmenta
tlg1609,grc,tlg1609,Phylarchus,Phylarchus,person,historical,Hellenistic,3rd cent. BCE,Athens or Naucratis,Greek,"A Greek historian whose work (the 'Histories' in 28 books, covering the period 272–220 BCE) survives in fragments. He was a supporter of the democratic and anti-Macedonian side, and his vivid style was criticized by Polybius for sensationalism.",40,common,high,Attested by several ancient authors. The fragments come mainly from a papyrus and citations in Athenaeus and others.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,3,8780,Fragmenta | Testimonia | Fragmentum
tlg2654,grc,tlg2654,Physiologus,Physiologus,work_title,not_applicable,Late Antique,c. 2nd–4th cent. CE,Alexandria?,Early Christian animal allegory,"Physiologus is the title of an anonymous Greek work that became the foundation of the medieval bestiary tradition. It compiles moralized descriptions of animals, stones, and plants from both natural history and biblical exegesis. The text is not attributed to a named author.",50,common,high,"The entry is the work itself, not a person. Multiple recensions exist, with the first redaction being the oldest. Author_agent_kind=work_title.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,10434,Physiologus (redactio prima)
tlg0258,grc,tlg0258,Pigres,Pigres,person,historical,Classical period ?,5th century BCE ?,Caria (Halicarnassus),Ancient Greek / Carian,"Pigres is known only from a single fragment, possibly a Carian or Greek poet. The attribution is tenuous; the fragment may be a quoted verse from a lost work.",5,obscure,low,The only fragment is a single line or short citation; the existence of a historical writer named Pigres is uncertain.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,13,Fragmentum
tlg0033,grc,urn:cts:greekLit:tlg0033,Pindar,Pindar,person,historical,Classical,ca. 518–438 BCE,Boeotia (Thebes),Greek,"One of the greatest Greek lyric poets, Pindar composed epinician odes celebrating victors in the Panhellenic games. His works survive in four books of odes and numerous fragments. His style is renowned for its intricate metre and elevated diction.",95,canonical,high,Well attested historical figure; core author of the Greek canon.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,5,30130,Fragmenta | Pythia | Olympia | Nemea | Isthmia
tlg0288,grc,tlg0288,Pisander,Pisander of Camirus,person,legendary,Archaic / Classical,c. 7th–6th c. BCE (traditional date),"Camirus, Rhodes",Early Greek epic,"Pisander of Camirus is a semi-legendary epic poet credited with an Heraclea (epic on Heracles) and possibly a few epigrams. His historicity is uncertain, but he is known from later testimonia and a few fragments.",20,obscure,medium,Tradition associates him with early epic; the fragments are extremely brief.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,2,59,Epigramma | Heraclea (fragmenta)
tlg0522,grc,tlg0522,Pisander Larandensis,Pisander Larandensis,person,historical,Roman Imperial,3rd c. CE,"Laranda, Lycaonia",Greek (Asia Minor),"Pisander of Laranda was a Greek epic poet of the Roman period, known for his mythological poem Heroikai Theogamiai (Divine Marriages of Heroes). Only fragments survive, but he contributed to the epic tradition of Late Antiquity.",25,obscure,medium,Attested in the Suda and other lexicographical sources; very fragmentary.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,29,Fragmenta
tlg0049,grc,tlg0049,Pisistrati Epistula,Pisistrati Epistula,work_title,not_applicable,Hellenistic,c. 3rd century BCE,Eastern Mediterranean,Hellenistic Greek epistolary fiction,"A pseudepigraphic letter attributed (in the manuscript tradition) to the Athenian tyrant Peisistratus. The text belongs to the genre of historical epistolography, likely composed as a rhetorical exercise.",25,obscure,medium,"The heading 'Pisistrati Epistula' indicates a text occupying the author slot; the name refers to the work itself, not a person.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,212,Epistula
tlg1613,grc,tlg1613,Pittaci Epistula,Pittaci Epistula,work_title,not_applicable,Archaic?/Hellenistic?,uncertain,uncertain,Greek,"A short epistolary text attributed to Pittacus of Mytilene, one of the Seven Sages. The authenticity of the letter is doubtful; it likely belongs to the later epistolographic tradition.",5,obscure,low,"The author heading is the title of the work itself, as the text is transmitted as a letter in the name of Pittacus.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,53,Epistula
tlg0631,grc,tlg0631,Pittacus,Pittacus of Mytilene,person,historical,Archaic,c. 640–568 BCE,"Mytilene, Lesbos",Greek lyric poetry and the Seven Sages,"Pittacus of Mytilene was a statesman and one of the Seven Sages of Greece. A few poetic fragments and an epigram survive, reflecting his role as a wise lawgiver and poet.",55,major,medium,The attribution of the fragment and epigram is traditional.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,2,30,Fragmentum | Epigramma
tlg0497,grc,tlg0497,Plato (Comic.),Plato Comicus,person,historical,Classical,c. 440–390 BCE,Athens,Ancient Greek comedy,"Plato Comicus was an Athenian comic poet of the Old and Middle Comedy, active in the late 5th to early 4th centuries BCE. He wrote approximately 30 plays, but only fragments survive. His works satirized contemporaries, including sophists and politicians.",35,common,high,Distinguished from the philosopher Plato by the disambiguation '(Comic.)'. Fragments collected in PCG.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,7,3894,Fragmenta | Epigramma | Fragmentum
tlg0059,grc,urn:cts:greekLit:tlg0059,Plato (Phil.),Plato,person,historical,classical,428/427–348/347 BCE,Athens,Ancient Greek philosophy,"Plato was a foundational philosopher of the Western tradition, student of Socrates and teacher of Aristotle. He authored numerous dialogues exploring ethics, metaphysics, epistemology, and politics, and founded the Academy in Athens.",100,canonical,high,Well-attested historical figure; the parenthetical '(Phil.)' disambiguates from other authors named Plato.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,41,608291,Leges | Respublica | Gorgias | Timaeus | Theaetetus | Phaedo | Cratylus | Philebus
tlg1615,grc,tlg1615,Platonius,Platonius,person,historical,Late Antique / Byzantine,"uncertain, perhaps 3rd-5th cent. CE","unknown, possibly Alexandria or Constantinople",Greek scholarship / comedy,"Platonius is the name given to a Greek grammarian or scholiast, possibly of the Late Antique or Byzantine period, who wrote fragments on Greek comedy, including discussions of the poets and dramatic conventions.",30,specialist,medium,Platonius is a shadowy figure known only from fragments on comedy. His identity is uncertain; the name may even be a misnomer. The fragments contribute to the study of ancient comic theory.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,889,Fragmenta de comoedia Graeca
tlg2000,grc,tlg2000,Plotinus,Plotinus,person,historical,Late Antique,204–270 CE,Alexandria / Rome,Neoplatonism,"Plotinus was the founder of Neoplatonism, a philosopher whose *Enneads*, edited by Porphyry, represent a synthesis of Platonic, Aristotelian, and Stoic thought. He taught in Rome and profoundly influenced later Western philosophy.",100,canonical,high,The single work count refers to the unified corpus of the Enneads as transmitted in the TLG. The historicity of Plotinus is beyond doubt.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,216765,Enneades
tlg0007,grc,urn:cts:greekLit:tlg0007,Plutarch,Plutarch,person,historical,Imperial (2nd c. CE),c. 45–c. 120 CE,Boeotia (Chaeronea),"Greek East, Roman Empire","Prolific Greek essayist and biographer, known for his Parallel Lives and Moralia. A priest at Delphi, he synthesized Greek and Roman cultural traditions.",95,canonical,high,Well-documented historical figure; extensive manuscript tradition.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,147,1073611,Quaestiones convivales (612c-748d) | Fragmenta | Pompeius | Alexander | Aetia Romana et Graeca (263d-304f) | Antonius | Cato Minor | Apophthegmata Laconica Sp.? (208b-242d)
tlg0625,grc,tlg0625,Polemaeus,Polemaeus,person,uncertain,Uncertain,,Mediterranean,Greek epigraphy,"Polemaeus is known only from a short epigraphic fragment ('Tituli'), with no secure biographical details.",5,obscure,low,Epigraphic attribution; minimal textual evidence for individuation.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,3,Tituli
tlg0586,grc,tlg0586,Polemon,Polemon,person,historical,Hellenistic,2nd century BCE,Ilium,Greek,"Polemon of Ilium, also known as Polemon Periegetes, was a Greek historian and geographer whose works, including a periegesis of Athens, survive in fragments.",40,major,high,Not to be confused with other Polemons; (Periegetes) is a common disambiguator.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,2,6625,Fragmenta | Testimonium et fragmenta
tlg0498,grc,tlg0498,Poliochus,Poliochus,person,historical,Comedy (uncertain),unknown (4th–3rd century BCE?),unknown (Greek world),Ancient Greek,Poliochus is an obscure comic poet surviving only in two brief fragments. Nothing further is known of his life or works.,5,obscure,low,Very sparse attestation; genre inferred from TLG classification.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,2,114,Fragmenta
tlg0616,grc,tlg0616,Polyaenus,Polyaenus,person,historical,Imperial Roman,2nd c. CE,Macedonia,Greek,"Polyaenus was a Macedonian rhetorician and military writer, author of the Strategemata, a collection of historical military stratagems dedicated to Marcus Aurelius and Lucius Verus. His work preserves valuable tactical anecdotes.",60,common,high,"Well-attested historical figure; the Strategemata is extant, along with some fragments and testimonia.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,4,80083,Strategemata | Excerpta Polyaeni | Fragmenta | Testimonia
tlg0543,grc,urn:cts:greekLit:tlg0543,Polybius (Hist.),Polybius,person,historical,Hellenistic,c. 200–c. 118 BCE,"Megalopolis, Arcadia; active in Rome","Greek historiography, Hellenistic world",Greek historian whose 'Histories' document the rise of Rome in the Mediterranean. His work provides key evidence for the period 264–146 BCE.,95,canonical,high,TLG identifier indicates Hist. disambiguation from other Polybii.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,3,330936,Historiae | Fragmenta ex incertis libris | Testimonium
