work_id,language,title,author,author_id,source_id,cts_work_urn,work_kind,parent_work_id,start_citation,end_citation,word_count,word_count_method,source_metadata_summary,classification_discovery_group_id,classification_discovery_tags,classification_global_popularity_score,classification_global_popularity_tier,classification_group_popularity_score,classification_group_popularity_tier,classification_category,classification_period,classification_date_range,classification_authorship_status,classification_popularity_score,classification_popularity_tier,classification_scope,classification_scope_popularity_score,classification_scope_popularity_tier,classification_confidence,classification_notes,classification_generator_models,classification_generator_run_id
langnet:reader:phi:lat1014.004,lat,Fragmenta,Seneca the Elder,urn:cts:latinLit:phi1014,lat1014.004,urn:cts:latinLit:phi1014.phi004,work,,,,29,whitespace_tokens,"perseus_subject=Speeches, addresses, etc., Latin; perseus_author=Seneca, Lucius Annaeus ca. 55 B.C.-ca. 39 A.D; perseus_editor=Müller, H. J. (Hermann J.); perseus_year_published=1887; perseus_language=Latin",rhetoric,rhetoric|fragmentary,15,specialist,25,specialist,Fragmentary Text,Early Imperial,,single_attributed,15,specialist,Latin Rhetoric,25,specialist,medium,These fragmenta of Seneca the Elder are minimal remains of his rhetorical works. They are of specialist interest for understanding Roman declamation.,openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat1014.003,lat,Suasoriae,Seneca the Elder,urn:cts:latinLit:phi1014,lat1014.003,urn:cts:latinLit:phi1014.phi003,work,,,,10640,whitespace_tokens,"perseus_subject=Speeches, addresses, etc., Latin; perseus_author=Seneca, Lucius Annaeus ca. 55 B.C.-ca. 39 A.D; perseus_editor=Müller, H. J. (Hermann J.); perseus_year_published=1887; perseus_language=Latin",rhetoric,rhetoric|speech,45,common,60,common,Rhetoric,Early Imperial,,single_attributed,45,common,Latin Rhetoric,60,common,high,"Suasoriae are rhetorical exercises by Seneca the Elder, a key source for understanding Roman declamation. They are commonly studied in the context of Roman rhetorical education.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat1218.001,lat,carmen,Sentius Augurinus,phi1218,lat1218.001,urn:cts:latinLit:phi1218.phi001,work,,,,44,whitespace_tokens,"perseus_subject=Epic poetry, Latin; perseus_author=Augurinus, Sentius; perseus_editor=Morel, Willy; perseus_year_published=1927; perseus_language=Latin",poetry,poetry|fragmentary,3,obscure,5,obscure,Poetry,Early Imperial,,single_attributed,3,obscure,Latin Lyric and Elegiac Poetry,5,obscure,low,"A 44-word fragment of a poem by Sentius Augurinus, known only from a reference by Pliny the Younger. The piece is too brief for substantial analysis but attests to minor poetic activity in the imperial period.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat1339.001,lat,carmen,Septimius Serenus,phi1339,lat1339.001,urn:cts:latinLit:phi1339.phi001,work,,,,181,whitespace_tokens,"perseus_subject=Epic poetry, Latin; perseus_author=Septimius Serenus; perseus_editor=Morel, Willy; perseus_year_published=1927; perseus_language=Latin",poetry,poetry|fragmentary,10,specialist,15,specialist,Poetry,Early Imperial,1st-2nd century CE,single_attributed,10,specialist,Other Latin Literature,15,specialist,high,"A fragmentary poem (carmen) by Septimius Serenus, a poet known for rustic or pastoral themes. The surviving 181 words, mainly from the De Rerum Natura-like context, are cited by ancient grammarians.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:civ0002.015,lat,1 Chronicles (1 Paraleipomena),Septuagint (Old Greek Bible),civ0002,civ0002.015,,work,,,,16465,whitespace_tokens,,religion,religion,40,common,40,common,Religious Text,Late Antique,,traditional,40,common,Latin Religious Literature,40,common,high,"1 Chronicles (1 Paraleipomena) from the Septuagint is a historical book covering genealogies and the reign of David. It is moderately read in biblical scholarship, though less central than the Pentateuch or Gospels. The text is of common interest in Old Testament studies.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:civ0002.017,lat,1 Esdras,Septuagint (Old Greek Bible),civ0002,civ0002.017,,work,,,,9407,whitespace_tokens,,religion,religion,75,major,80,major,Religion,Late Antique,4th–5th century CE (translation),traditional,75,major,Other Latin Literature,80,major,high,"1 Esdras, from the Septuagint in Latin, is a historical book covering the period from Josiah's reforms to the rebuilding of the Temple, parallel to Ezra-Nehemiah.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:civ0002.013,lat,1 Kings (3 Kingdoms),Septuagint (Old Greek Bible),civ0002,civ0002.013,,work,,,,19754,whitespace_tokens,,religion,religion,75,major,80,major,Religion,Late Antique,,traditional,75,major,Other Latin Literature,80,major,high,"1 Kings (3 Kingdoms) from the Septuagint in Latin version narrates the history of the Israelite monarchy, including Solomon and the division of the kingdom. It is a key historical book of the Old Testament, widely used in Christian and Jewish tradition.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:civ0002.023,lat,1 Maccabees,Septuagint (Old Greek Bible),civ0002,civ0002.023,,work,,,,17721,whitespace_tokens,,history,history|religion,70,major,70,major,History,Late Antique,2nd-1st century BCE,traditional,70,major,Latin History,70,major,high,1 Maccabees from the Septuagint is a historical book recounting the Maccabean revolt. It is a key source for Jewish history in the Hellenistic period and is widely read in biblical studies.,openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:civ0002.011,lat,1 Samuel (1 Kingdoms),Septuagint (Old Greek Bible),civ0002,civ0002.011,,work,,,,19817,whitespace_tokens,,religion,religion,80,major,70,major,Religious Text,Late Antique,,traditional,80,major,Other Latin Literature,70,major,medium,The Latin version of 1 Samuel (1 Kingdoms) from the Septuagint tradition. This historical book is a cornerstone of the Old Testament and was widely transmitted in Latin through the Vetus Latina and Vulgate.,openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:civ0002.016,lat,2 Chronicles (2 Paraleipomena),Septuagint (Old Greek Bible),civ0002,civ0002.016,,work,,,,20622,whitespace_tokens,,religion,religion,75,major,75,major,Religion,Late Antique,,traditional,75,major,Latin Religious Literature,75,major,high,"2 Chronicles, also known as 2 Paraleipomena in the Septuagint, recounts the history of the Judahite monarchy and is here in a Latin translation.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:civ0002.018,lat,2 Esdras (Ezra and Nehemiah),Septuagint (Old Greek Bible),civ0002,civ0002.018,,work,,,,13888,whitespace_tokens,,religion,religion,80,major,90,canonical,Religion,Late Antique,4th–5th century CE (translation),traditional,80,major,Other Latin Literature,90,canonical,high,"2 Esdras (Ezra and Nehemiah) from the Septuagint in Latin translation is a key historical book of the Old Testament, recounting the return from exile and reconstruction of Jerusalem.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:civ0002.014,lat,2 Kings (4 Kingdoms),Septuagint (Old Greek Bible),civ0002,civ0002.014,,work,,,,19557,whitespace_tokens,,religion,,60,common,65,common,Religious Text,Late Antique,3rd-4th centuries CE,traditional,60,common,Latin Religious Literature,65,common,high,"2 Kings (4 Kingdoms) from the Septuagint is a historical book of the Old Testament, covering the period of the divided monarchy. Its Latin version is commonly studied in biblical and historical scholarship.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:civ0002.024,lat,2 Maccabees,Septuagint (Old Greek Bible),civ0002,civ0002.024,,work,,,,11874,whitespace_tokens,,religion,,50,common,60,common,Religious Text,Late Antique,3rd-4th centuries CE,traditional,50,common,Latin Religious Literature,60,common,high,"2 Maccabees from the Septuagint is a deuterocanonical historical book recounting the Maccabean revolt. It is commonly read in religious and historical scholarship, particularly for its theological and narrative content.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:civ0002.012,lat,2 Samuel (2 Kingdoms),Septuagint (Old Greek Bible),civ0002,civ0002.012,,work,,,,18842,whitespace_tokens,,religion,,60,common,65,common,Religious Text,Late Antique,3rd-4th centuries CE,traditional,60,common,Latin Religious Literature,65,common,high,"2 Samuel (2 Kingdoms) from the Septuagint is a historical book of the Old Testament, detailing the reign of King David. Its Latin version is commonly studied in biblical and historical scholarship.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:civ0002.025,lat,3 Maccabees,Septuagint (Old Greek Bible),civ0002,civ0002.025,,work,,,,4891,whitespace_tokens,,religion,religion,30,specialist,30,specialist,Religion,Late Antique,,traditional,30,specialist,Latin Religious Literature,30,specialist,high,"3 Maccabees, a deuterocanonical book from the Septuagint, recounts the persecution of Jews under Ptolemy IV. Its Latin translation contributes to the biblical tradition.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:civ0002.026,lat,4 Maccabees,Septuagint (Old Greek Bible),civ0002,civ0002.026,,work,,,,8103,whitespace_tokens,,religion,religion,25,specialist,35,specialist,Religious Text,Late Antique,,traditional,25,specialist,Latin Religious Literature,35,specialist,high,4 Maccabees is a philosophical and religious work in the Septuagint. It is of specialist interest within Jewish and Christian literature.,openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:civ0002.037,lat,Amos,Septuagint (Old Greek Bible),civ0002,civ0002.037,,work,,,,3192,whitespace_tokens,,religion,religion,20,specialist,15,specialist,Religion,Late Antique,,traditional,20,specialist,Other Latin Literature,15,specialist,medium,"The Book of Amos is a prophetic book of the Hebrew Bible, attributed to the prophet Amos. It addresses social justice and divine judgment, and is a relatively short and specialized text within the biblical canon.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:civ0002.050,lat,Baruch,Septuagint (Old Greek Bible),civ0002,civ0002.050,,work,,,,2949,whitespace_tokens,,religion,,50,common,60,common,Religious Text,Late Antique,3rd-4th centuries CE,traditional,50,common,Latin Religious Literature,60,common,high,"The Book of Baruch from the Latin Vulgate is a deuterocanonical book of the Old Testament. It is commonly read in religious and scholarly contexts, particularly for its historical and theological content.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:civ0002.059,lat,Bel and the Dragon (Theodotion version),Septuagint (Old Greek Bible),civ0002,civ0002.059,,work,,,,841,whitespace_tokens,,religion,religion,60,common,60,common,Religious Text,Late Antique,2nd-1st century BCE,traditional,60,common,Latin Religious Literature,60,common,high,Bel and the Dragon (Theodotion version) from the Septuagint is a deuterocanonical addition to Daniel. It is of interest for biblical textual criticism and the study of Hellenistic Jewish literature.,openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:civ0002.031,lat,"Canticles (Song of Solomon, Song of Songs)",Septuagint (Old Greek Bible),civ0002,civ0002.031,,work,,,,2096,whitespace_tokens,,religion,,70,major,75,major,Religious Text,Late Antique,c. 200-400 CE (Septuagint transmission),traditional,70,major,Latin Religious Literature,75,major,medium,"The Song of Songs (Canticles) from the Latin tradition, here represented under the Septuagint (Old Greek Bible) source. This poetic book of the Bible, celebrated for its erotic allegory of divine love, was widely read and commented upon in Christian and Jewish traditions. The Latin version, whether from the Vetus Latina or Vulgate, was enormously influential in medieval mysticism and exegesis. However, the metadata context of this row is unclear.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:civ0002.056,lat,Daniel (Old Greek version),Septuagint (Old Greek Bible),civ0002,civ0002.056,,work,,,,10678,whitespace_tokens,,religion,religion,75,major,80,major,Religion,Late Antique,3rd–1st centuries BCE (translation),traditional,75,major,Latin Religious Literature,80,major,high,"The Book of Daniel in the Old Greek version (Septuagint), containing apocalyptic visions and the story of Daniel in Babylon. This Greek version differs from the later Masoretic text.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:civ0002.057,lat,Daniel (Theodotion version),Septuagint (Old Greek Bible),civ0002,civ0002.057,,work,,,,10731,whitespace_tokens,,religion,religion,25,specialist,40,common,Religious Text,Late Antique,,traditional,25,specialist,Latin Religious Literature,40,common,high,Daniel (Theodotion version) is a deuterocanonical addition in the Septuagint. It is of specialist interest for biblical textual criticism.,openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:civ0002.005,lat,Deuteronomy,Septuagint (Old Greek Bible),civ0002,civ0002.005,,work,,,,22129,whitespace_tokens,,religion,,90,canonical,90,canonical,Religion,Late Antique,c. 7th–6th century BCE,traditional,90,canonical,Latin Religious Literature,90,canonical,high,"Deuteronomy, the fifth book of the Torah and the Christian Old Testament, is a canonical religious text. This entry presents the Septuagint (Greek) version of the book. It is a core text for the study of the Hebrew Bible in its Greek translation and for Judeo-Christian tradition.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:civ0002.052,lat,Epistle of Jeremiah (Letter of Jeremiah),Septuagint (Old Greek Bible),civ0002,civ0002.052,,work,,,,1069,whitespace_tokens,,religion,religion,45,common,45,common,Religion,Late Antique,,traditional,45,common,Other Latin Literature,45,common,high,The Latin Epistle of Jeremiah is a deuterocanonical work warning against idolatry.,openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:civ0002.019,lat,Esther,Septuagint (Old Greek Bible),civ0002,civ0002.019,,work,,,,4848,whitespace_tokens,,religion,,85,major,85,major,Religion,Late Antique,c. 5th–4th century BCE,traditional,85,major,Latin Religious Literature,85,major,high,"The Book of Esther in the Septuagint is a narrative of the Jewish queen Esther who saves her people from persecution. The Septuagint version includes additional material not found in the Hebrew Bible. It is an important text for biblical studies, Jewish history, and the development of the canon.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:civ0002.002,lat,Exodus,Septuagint (Old Greek Bible),civ0002,civ0002.002,,work,,,,25047,whitespace_tokens,,religion,religion,80,major,85,canonical,Religion,Late Antique,,traditional,80,major,Other Latin Literature,85,canonical,high,"Exodus from the Septuagint, in Latin translation, recounts the liberation of the Israelites from Egypt and the giving of the Law. As a foundational narrative of the Old Testament, it is a cornerstone of Judeo-Christian scripture and has shaped Latin religious and historical thought.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
