work_id,language,title,author,author_id,source_id,cts_work_urn,work_kind,parent_work_id,start_citation,end_citation,word_count,word_count_method,source_metadata_summary,classification_discovery_group_id,classification_discovery_tags,classification_global_popularity_score,classification_global_popularity_tier,classification_group_popularity_score,classification_group_popularity_tier,classification_category,classification_period,classification_date_range,classification_authorship_status,classification_popularity_score,classification_popularity_tier,classification_scope,classification_scope_popularity_score,classification_scope_popularity_tier,classification_confidence,classification_notes,classification_generator_models,classification_generator_run_id
langnet:reader:sanskrit_texts:Srauta_texts_Vaikh_S,san,Vaikhānasaśrautasūtra,Unknown,,Srauta_texts_Vaikh_S,,work,,,,25157,whitespace_tokens,,ritual,shrautasutra|vedic|kalpa,12,specialist,35,specialist,Technical Treatise,Vedic,c. 500–200 BCE,traditional,12,specialist,Vedic Ritual and Exegesis,35,specialist,high,"The Vaikhānasaśrautasūtra is a ritual manual of the Vaikhānasa school of the Taittirīya branch of the Kṛṣṇa Yajurveda, prescribing the performance of public sacrificial rites (śrauta). It is a specialist text within the Vedic ritual corpus, studied primarily by practitioners and historians of ancient Indian ritual technology.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_texts:translation_Vaikh_S-mt,san,VaikhŚS-mt,Unknown,,translation_Vaikh_S-mt,,work,,,,59071,whitespace_tokens,,ritual,kalpa|shrautasutra,10,specialist,20,specialist,Technical Treatise,Epic,,traditional,10,specialist,Vedic Ritual and Exegesis,20,specialist,medium,"The VaikhŚS-mt (Vaikhānasa Śrautasūtra) is a ritual text from the Vaikhānasa tradition, prescribing public sacrificial rites. It is a specialist work primarily of interest to scholars of Vedic ritual and the Vaikhānasa school.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_texts:translation_VaitS-Caland,san,VaitS-Caland,Unknown,,translation_VaitS-Caland,,work,,,,25964,whitespace_tokens,,ritual,kalpa|vedic,25,specialist,35,specialist,Religious Text,Epic,c. 800–300 BCE,traditional,25,specialist,Vedic Ritual and Exegesis,35,specialist,high,"The Vaitānaśrautasūtra is a late Vedic text belonging to the Śrautasūtra genre of ritual literature, here represented by Caland's translation. It prescribes the public sacrificial procedures of the Vedic tradition and is closely connected to the Taittirīya school of the Yajurveda. Within the wider Sanskrit corpus it is a specialist work, consulted primarily by scholars of ritual and Vedic exegesis.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_texts:translation_VaitS-mt,san,VaitS-mt,Unknown,,translation_VaitS-mt,,work,,,,19673,whitespace_tokens,,ritual,vedic|brahmana,15,specialist,30,specialist,Religious Text,Epic,c. 500–200 BCE,traditional,15,specialist,Vedic Ritual and Exegesis,30,specialist,medium,"This text, identified as 'VaitS-mt' from a translation source, likely corresponds to the Vaitāna Śrautasūtra, a text of the Atharvaveda. The Vaitāna Sūtra prescribes the ritual application of the Atharvaveda in the solemn (śrauta) sacrifice. This excerpt (19673 words) is of specialist interest to scholars of Vedic ritual and the Atharvavedic tradition. The exact portion is unclear from the title.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_dcs:dcs_535,san,Vaitānasūtra,Unknown,,dcs_535,,work,,,,14815,whitespace_tokens,dcs_scope_hint=Vedic Ritual and Exegesis; dcs_subject=Shrautasutra; dcs_time_slot=early; dcs_completed=false,ritual,shrautasutra|vedic|kalpa,20,specialist,35,specialist,Religious Text,Vedic,c. 500–300 BCE,traditional,20,specialist,Vedic Ritual and Exegesis,35,specialist,high,"The Vaitānasūtra is a Śrautasūtra text belonging to the Atharvaveda tradition, prescribing the large-scale public fire sacrifices (śrauta rites). Its 14,815 tokens offer a systematic ritual manual. Within Vedic ritual literature it holds a common status as a key Śrautasūtra; across the entire Sanskrit corpus it remains a specialist source for the study of Atharvavedic ritual.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_json:corpus_VaitS,san,Vaitānasūtra,Unknown,,corpus_VaitS,,work,,,,9560,whitespace_tokens,,ritual,vedic|shrautasutra|kalpa,20,specialist,50,common,Technical Treatise,Vedic,,traditional,20,specialist,Other Sanskrit Literature,50,common,high,"Vaitānasūtra is a Śrauta ritual text associated with the Sāmaveda tradition, detailing public sacrificial rites. It is a key document for understanding Vedic ritual procedures.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_texts:Srauta_texts_VaitS,san,Vaitānasūtra,Unknown,,Srauta_texts_VaitS,,work,,,,9376,whitespace_tokens,,ritual,shrautasutra|sutra,18,specialist,22,specialist,Ritual,Vedic,,traditional,18,specialist,Vedic Ritual and Exegesis,22,specialist,medium,"The Vaitānasūtra is a Śrautasūtra text of the Vedic tradition, detailing large-scale public sacrifices. It belongs to the corpus of ritual literature and is studied primarily within Vedic exegesis.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_dcs:dcs_369,san,Vaiśeṣikasūtra,Unknown,,dcs_369,,work,,,,1162,whitespace_tokens,dcs_scope_hint=Sanskrit Philosophy; dcs_subject=Vaisheshika; dcs_time_slot=epic; dcs_author=Kaṇāda; dcs_completed=false,philosophy,vaisheshika|sutra,55,common,80,major,Philosophy,Epic,c. 6th–2nd century BCE,attributed,55,common,Sanskrit Philosophy,80,major,high,"The Vaiśeṣikasūtra is the foundational text of the Vaiśeṣika school of Indian philosophy, attributed to the sage Kaṇāda. Composed in aphoristic sūtra style, it systematically enumerates the categories of reality (padārthas) including substance, quality, action, generality, particularity, inherence, and non-existence. This text is a cornerstone for the development of realist and atomistic thought in Indian philosophy and forms a key part of the broader philosophical curriculum.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_dcs:dcs_371,san,Vaiśeṣikasūtravṛtti,Unknown,,dcs_371,,work,,,,4930,whitespace_tokens,dcs_scope_hint=Sanskrit Philosophy; dcs_subject=Vaisheshika; dcs_time_slot=classical; dcs_author=Candrānanda; dcs_completed=false,commentary,vaisheshika|bhashya,15,specialist,30,specialist,Commentary,Classical,,single_attributed,15,specialist,Sanskrit Commentary,30,specialist,high,"Candrānanda's Vaiśeṣikasūtravṛtti is an early commentary on the Vaiśeṣika sūtras, crucial for the study of early Vaiśeṣika philosophy. Its readership is almost exclusively scholars of Indian philosophical systems, particularly the realist ontology of the Vaiśeṣika school.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_dcs:dcs_342,san,Varāhapurāṇa,Unknown,,dcs_342,,work,,,,453,whitespace_tokens,dcs_scope_hint=Purana; dcs_subject=Purana; dcs_time_slot=classical; dcs_completed=false,religion,purana,50,common,60,common,Religion,Early Medieval,,anonymous,50,common,Purana,60,common,high,"The Varāhapurāṇa is a Vaishnavite Purāṇa centered on the boar incarnation of Vishnu. It contains mythological narratives, cosmology, and devotional content, though it is less prominent than the major Purāṇas.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_dcs:dcs_559,san,Vasiṣṭhadharmasūtra,Unknown,,dcs_559,,work,,,,7735,whitespace_tokens,dcs_scope_hint=Dharmashastra; dcs_subject=Dharmasutra; dcs_time_slot=early; dcs_completed=false,ethics,dharmashastra|dharmasutra,35,specialist,55,common,Dharmashastra,Epic,-300–300,traditional,35,specialist,Dharmashastra,55,common,high,"The Vasiṣṭhadharmasūtra is an early Dharmasūtra text, attributed to the sage Vasiṣṭha. It prescribes rules for dharma, including caste duties, penances, and legal procedure. It is an important source for the early history of Hindu law and society, widely consulted by specialists in Dharmashastra and ancient Indian legal history.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_dcs:dcs_323,san,Vetālapañcaviṃśatikā,Unknown,,dcs_323,,work,,,,579,whitespace_tokens,dcs_scope_hint=Sanskrit Narrative Literature; dcs_subject=Katha; dcs_time_slot=medieval; dcs_completed=false,narrative,katha,40,common,55,common,Narrative Prose,Medieval,,traditional,40,common,Sanskrit Narrative Literature,55,common,high,"The Vetālapañcaviṃśatikā (Twenty-five Tales of the Vetala) is a well-known medieval Sanskrit story cycle embedded within the larger Kathasaritsagara. As a classic of Sanskrit narrative literature, it has been translated widely and read in courses on Indian folklore and literature, giving it common popularity.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_json:corpus_sa_vijJAnabhairava,san,Vijñānabhairava,Unknown,,corpus_sa_vijJAnabhairava,,work,,,,2389,whitespace_tokens,,philosophy,tantra|shaiva|yoga,30,specialist,50,common,Other,Early Medieval,,uncertain,30,specialist,Śaiva Tantra,50,common,medium,"The Vijñānabhairava is an early medieval Kashmiri Śaiva Tantric text presenting 112 meditation techniques as a dialogue between Śiva and Śakti. It is a key work in the Pratyabhijñā tradition and has gained attention in modern meditative and yoga circles, but remains specialist in the global Sanskrit corpus.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_texts:GRETIL_sa_vijJAnabhairava,san,Vijñānabhairava,Unknown,,GRETIL_sa_vijJAnabhairava,,work,,,,2396,whitespace_tokens,,religion,tantra|shaiva|yoga,70,major,75,major,Philosophy,Medieval,,attributed,70,major,Śaiva Tantra,75,major,medium,"The Vijñānabhairava is a seminal text of Kashmir Śaivism, presenting 112 techniques of meditation leading to the realization of supreme consciousness. It is widely studied in both philosophical and yogic contexts.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_json:corpus_sa_vimalakIrtinirdeza,san,Vimalakīrtinirdeśa,Unknown,,corpus_sa_vimalakIrtinirdeza,,work,,,,23329,whitespace_tokens,,religion,buddhist|buddhist_sutra,45,common,60,common,Buddhist Scripture,Classical,,traditional,45,common,Buddhist Scripture,60,common,high,"The Vimalakīrtinirdeśa is a major Mahāyāna Buddhist sūtra centered on the lay bodhisattva Vimalakīrti. Renowned for its philosophical dialogues and critique of dualistic thinking, it is widely studied in Buddhist studies and comparative philosophy, achieving common popularity within the broader Sanskrit corpus.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_texts:GRETIL_sa_vimalakIrtinirdeza,san,Vimalakīrtinirdeśa,Unknown,,GRETIL_sa_vimalakIrtinirdeza,,work,,,,18376,whitespace_tokens,,religion,buddhist|buddhist_sutra|vedanta,25,specialist,30,specialist,Religious Text,Classical,3rd–5th century CE,single_attributed,25,specialist,Buddhist Scripture,30,specialist,medium,"The Vimalakīrtinirdeśa is a Mahāyāna Buddhist sūtra (c. 3rd–5th century CE) centering on the lay bodhisattva Vimalakīrti. Its 18,376 words of narrative and dialogue explore non-duality, emptiness, and upāya. While canonical in East Asian Buddhism, in the Sanskrit corpus it is a specialist text, though within Buddhist scripture it has common importance.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_dcs:dcs_304,san,Viṃśatikākārikā,Unknown,,dcs_304,,work,,,,201,whitespace_tokens,dcs_scope_hint=Buddhist Scripture; dcs_subject=Buddhist; dcs_time_slot=classical; dcs_author=Vasubandhu; dcs_completed=false,philosophy,buddhist|buddhist_sutra,50,common,65,major,Philosophy,Classical,c. 4th–5th century CE,attributed,50,common,Buddhist Philosophy,65,major,high,"The Viṃśatikākārikā is a foundational Buddhist philosophical verse text by Vasubandhu, presenting the Yogācāra doctrine of 'mind-only' (vijñaptimātratā). It is a common text across Sanskrit literature and major within Buddhist philosophy, frequently studied for its arguments on idealism and perception.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_dcs:dcs_305,san,Viṃśatikāvṛtti,Unknown,,dcs_305,,work,,,,1125,whitespace_tokens,dcs_scope_hint=Buddhist Scripture; dcs_subject=Buddhist; dcs_time_slot=classical; dcs_author=Vasubandhu; dcs_completed=false,philosophy,buddhist|buddhist_sutra,40,common,60,common,Buddhist Scripture,Classical,c. 400–500 CE,single_attributed,40,common,Buddhist Philosophy,60,common,high,Vasubandhu's Viṃśatikāvṛtti is a foundational Yogācāra philosophical text arguing for idealism (vijñaptimātratā). It is a key work in Buddhist philosophy and is widely studied in both Asian and Western scholarship. It enjoys common readership within the Buddhist philosophical tradition and beyond.,openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_json:corpus_sa_viSvaksenasaMhitA,san,Viṣvaksenasaṃhitā,Unknown,,corpus_sa_viSvaksenasaMhitA,,work,,,,57352,whitespace_tokens,,religion,tantra,15,specialist,20,specialist,Religious Text,Medieval,c. 9th–13th century CE,traditional,15,specialist,Śaiva Tantra,20,specialist,medium,"This is a second copy of the Viṣvaksenasaṃhitā from a different source corpus (the Sanskrit JSON corpus vs. the GRETIL texts). As an alternate edition of the same Pāñcarātra text, it shares the same scholarly characteristics: a Vaiṣṇava tantric saṃhitā dealing with ritual worship, mantra, iconography, and temple construction. This version has a slightly higher token count (57,352 vs. 50,051), likely reflecting differences in text boundaries or edition. The work remains a specialized text for the study of Vaiṣṇava tantra.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_texts:GRETIL_sa_viSvaksenasaMhitA,san,Viṣvaksenasaṃhitā,Unknown,,GRETIL_sa_viSvaksenasaMhitA,,work,,,,50051,whitespace_tokens,,religion,tantra,15,specialist,20,specialist,Religious Text,Medieval,c. 9th–13th century CE,traditional,15,specialist,Śaiva Tantra,20,specialist,medium,"The Viṣvaksenasaṃhitā is a tantric text belonging to the Pāñcarātra tradition, named after the deity Viṣvaksena, a form of Viṣṇu. It is a saṃhitā that details ritual worship, mantra, iconography, and temple construction. The text is significant for the study of Vaiṣṇava tantra and temple ritual, particularly in South Indian traditions. While less known outside specialist circles, its length (50,000+ tokens) indicates a substantial compendium of ritual knowledge.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_dcs:dcs_400,san,Viṣṇupurāṇa,Unknown,,dcs_400,,work,,,,60443,whitespace_tokens,dcs_scope_hint=Purana; dcs_subject=Purana; dcs_time_slot=classical; dcs_completed=false,religion,purana,85,canonical,90,canonical,Purana,Classical,,traditional,85,canonical,Purana,90,canonical,high,"The Viṣṇupurāṇa is one of the eighteen Mahāpurāṇas, dedicated to the worship of Viṣṇu. It is a foundational text for Vaiṣṇava theology and mythology, and its influence extends across Hindu literature and culture.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_dcs:dcs_338,san,Viṣṇusmṛti,Unknown,,dcs_338,,work,,,,13574,whitespace_tokens,dcs_scope_hint=Dharmashastra; dcs_subject=Dharmashastra; dcs_time_slot=classical; dcs_completed=false,law,dharmashastra|smriti,75,major,80,canonical,Legal Text,Classical,400–600,traditional,75,major,Dharmashastra,80,canonical,high,"The Viṣṇusmṛti is an influential Dharmaśāstra text attributed to the god Viṣṇu as lawgiver. It systematically addresses caste duties, penances, inheritance, and legal procedure, and stands as a major compendium of classical Brahmanical legal norms. Its scope and authority make it essential for the study of Indian legal history and religious law.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
